smiles,neg_log_ic50,chembl_id,set
N#CCNC(=O)/C(C#N)=C/c1ccc(O)cc1,3.2041199826559246,CHEMBL76557,train
N#CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,8.522878745280337,CHEMBL473429,train
N#CCc1c(SSc2[nH]c3ccccc3c2CC#N)[nH]c2ccccc12,4.494850021680094,CHEMBL348116,train
N#CCc1nnc(Cc2nc3ccccc3[nH]2)o1,4.0,CHEMBL4067556,train
N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)c(C(N)=O)c2N)C1,5.410050398674292,CHEMBL4456283,train
N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(Cl)cn4)cc3)c(C(N)=O)c2N)C1,4.8124792791635365,CHEMBL4469663,train
N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,4.774690718274137,CHEMBL4560385,train
N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c(C(N)=O)c2N)C1,5.767003889607846,CHEMBL4436118,train
N#Cc1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,7.568636235841013,CHEMBL500591,train
N#Cc1cc2c(N)ncnc2nc1NCCO,4.0301183562535,CHEMBL1910268,train
N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCCCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,5.326979092871103,CHEMBL4557318,train
N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCOCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,5.36251027048749,CHEMBL4516736,train
N#Cc1ccc(Nc2nncc3ccccc23)cc1,8.387216143280265,CHEMBL3915508,train
N#Cc1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,7.638272163982407,CHEMBL4207984,train
N#Cc1ccc(O)c(-c2nc(NCc3cnccn3)c3ccccc3n2)c1,7.171654033583032,CHEMBL4218431,train
N#Cc1ccc2c(c1)C(c1ccccc1F)=Nc1c[nH]nc1N2,4.962573502059376,CHEMBL1257795,valid
N#Cc1cccc(NC(=O)Nc2ncnc3nn4ccccc4c23)c1,5.0,CHEMBL178953,train
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCN3CCOCC3)ccc12,5.161150909262744,CHEMBL1641993,valid
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCc3cc4ccccc4[nH]3)ccc12,4.552841968657781,CHEMBL1641998,train
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,5.657577319177793,CHEMBL1641995,train
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccco3)ccc12,4.2549252084179425,CHEMBL1641996,train
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccoc3)ccc12,4.3448615651886175,CHEMBL1641997,train
N#Cc1cnc2c(Br)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,5.481486060122113,CHEMBL241988,valid
N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0,CHEMBL230232,train
N#Cc1cnc2c(Cl)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0,CHEMBL496388,valid
N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,5.5376020021010435,CHEMBL395573,train
N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,4.657577319177793,CHEMBL501709,train
N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,5.7447274948966935,CHEMBL436817,train
N#Cc1cnc2c(F)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL245212,valid
N#Cc1cnc2cc(-c3ccc(CN4CCOCC4)cc3)ccc2c1N[C@@H]1C[C@H]1c1ccccc1,6.6307841425898575,CHEMBL399438,train
N#Cc1cnc2cc(O)c(O)cc2c1Nc1cccc(Br)c1,6.459996055149973,CHEMBL111586,valid
N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.474423738776309,CHEMBL4517633,train
N#Cc1cnc2cc(OC[C@H](O)CO)c(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.145365019512084,CHEMBL4519305,valid
N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCCCO3,5.290000325166601,CHEMBL325981,train
N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCO3,5.169999984192581,CHEMBL110062,train
N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.6777807052660805,CHEMBL245800,train
N#Cc1cnc2ccc(-c3ccc(CN4CCOCC4)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.596879478824182,CHEMBL247024,train
N#Cc1cnc2ccc(-c3cccc(CN4CCOCC4)c3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.279014255846261,CHEMBL245799,train
N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,5.040118621665447,CHEMBL118000,train
N#Cc1cnc2ccc(NC(=O)C#CCN(C3CC3)C3CC3)cc2c1Nc1cccc(Br)c1,6.599997654072044,CHEMBL1797541,train
N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,5.659702524875893,CHEMBL327023,valid
N#Cc1cnc2ccc(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,6.701146923590294,CHEMBL4441244,valid
N#Cc1cnc2ccc(NC(=O)CC3CCSS3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.114426825592507,CHEMBL4446124,train
N#Cc1cnc2ccc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,7.522878745280337,CHEMBL220037,train
N#Cc1cnc2sc3c(c2c1Nc1ccc(Cl)c(Cl)c1)CCN(C(=O)/C=C/CN1CCCOCC1)C3,8.366531544420413,CHEMBL3655353,train
N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,5.337242168318426,CHEMBL489083,valid
N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,5.022276394711152,CHEMBL487254,train
N=c1oc2ccccc2cc1C(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,6.688246138944246,CHEMBL4289728,train
NC(=O)C1=C(N)C(=O)C=C(Nc2ccccc2O)C1=O,5.585026652029182,CHEMBL2332119,train
NC(=O)C1CCN(Cc2ccc(-c3cc4nccc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,9.0,CHEMBL431977,valid
NC(=O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,8.154901959985743,CHEMBL311109,train
NC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.853871964321762,CHEMBL398388,train
NC(=O)CCC1C(S)=Nc2ccccc21,4.657577319177793,CHEMBL155607,train
NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(N)=O)[nH]c2ccccc12,4.795880017344075,CHEMBL157021,train
NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.3979400086720375,CHEMBL408683,train
NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.769551078621726,CHEMBL263528,train
NC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.853871964321762,CHEMBL246694,valid
NC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1,8.045757490560675,CHEMBL3633940,train
NC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,7.829560903840282,CHEMBL3814959,valid
NC(=O)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1,7.214670164989233,CHEMBL2347231,train
NC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.785115787760697,CHEMBL3814211,train
NC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.475785274423774,CHEMBL3633928,train
NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1,6.265200170411153,CHEMBL3633775,train
NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,8.397940008672037,CHEMBL3633774,train
NC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.3979400086720375,CHEMBL461426,train
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)/C=C/C(F)F)C2)c1N,6.562249437179612,CHEMBL4559065,train
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)/C=C/CF)C2)c1N,5.661543506395395,CHEMBL4556666,train
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)/C=C/CO)C2)c1N,5.536107011014093,CHEMBL4440096,train
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1ccc(N)cc12,8.229147988357855,CHEMBL3977187,train
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,5.232591796771347,CHEMBL253969,train
NC(=O)c1cnc2ccc(C(=O)/C=C/c3ccc(Cl)cc3)cc2c1Nc1ccc(Br)cc1,5.316592700867905,CHEMBL3613695,train
NC(=S)N/N=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1,5.291579099865287,CHEMBL1830270,train
NC(=S)N/N=C(/C=C/c1ccc(Br)cc1)c1ccccc1,4.57577192930402,CHEMBL1830266,train
NC(=S)N/N=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,4.688670047696207,CHEMBL1830265,valid
NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,5.663540266151471,CHEMBL1830278,train
NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccccc1,4.718512112059919,CHEMBL1830264,train
NC(=S)N/N=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccccc1,6.154901959985743,CHEMBL1830271,train
NC(=S)N/N=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,5.804100347590766,CHEMBL1830269,train
NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,5.681936665037238,CHEMBL1830261,train
NC(=S)N/N=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,5.42712839779952,CHEMBL1830263,train
NC(=S)N/N=C(/C=C/c1cccc2ccccc12)c1ccccc1,6.3872161432802645,CHEMBL1830280,train
NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Br)cc1,4.912218582190458,CHEMBL1830273,train
NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)c(Cl)c1,5.009661145212399,CHEMBL1830277,train
NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)cc1,6.229147988357855,CHEMBL1830276,train
NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,5.623423042943488,CHEMBL1830272,train
NC(=S)N/N=C(/C=C/c1ccccc1Br)c1ccccc1,4.585026652029182,CHEMBL1830259,train
NC(=S)N/N=C(/C=C/c1ccccc1Cl)c1ccccc1,4.63320361671327,CHEMBL1830258,train
NC(=S)N/N=C(/C=C/c1ccccc1F)c1ccccc1,4.650528200785614,CHEMBL1830257,train
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Br)cc1,4.997402019280091,CHEMBL1172855,train
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1,5.088842391260023,CHEMBL1169870,train
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1,5.049635145623877,CHEMBL1172823,train
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(O)cc1,4.948076083953893,CHEMBL1173192,train
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc([N+](=O)[O-])cc1,4.9730583720409705,CHEMBL1173191,train
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Br,4.959793372425289,CHEMBL1173250,train
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Cl,4.911509529817604,CHEMBL1173251,train
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F,4.873868592738016,CHEMBL1173324,train
NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1ccc2ccccc2c1,6.455931955649724,CHEMBL2324871,train
NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1cccc2ccccc12,5.245651664288981,CHEMBL2325105,train
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,5.164309428507575,CHEMBL1172917,train
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,5.135488918941608,CHEMBL1172980,train
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,5.202732459169283,CHEMBL1172573,train
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1,5.278189384787454,CHEMBL1173667,train
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1,5.109020403010311,CHEMBL1173666,train
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc2ccccc2c1,6.180456064458132,CHEMBL2325087,train
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc2ccccc12,6.6777807052660805,CHEMBL2325108,train
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Br,5.191789027075778,CHEMBL1173601,valid
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,5.137868620686962,CHEMBL1173602,train
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F,5.1830961606243395,CHEMBL1173665,train
NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc2ccccc2c1,6.275724130399211,CHEMBL2324870,train
NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1cccc2ccccc12,6.026872146400302,CHEMBL2325104,train
NC(=S)N1N=C(c2ccc(F)cc2)CC1c1ccc2ccccc2c1,5.484126156288321,CHEMBL2325110,valid
NC(=S)N1N=C(c2ccc(F)cc2)CC1c1cccc2ccccc12,5.0835460514500745,CHEMBL2325103,train
NC(=S)N1N=C(c2ccccc2)CC1c1ccc2ccccc2c1,5.521433504406157,CHEMBL2325109,train
NC(=S)N1N=C(c2ccccc2)CC1c1cccc2ccccc12,5.651695136951839,CHEMBL2325102,train
NC(=S)NNc1nncc2ccccc12,7.113509274827518,CHEMBL3977192,train
NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,5.243813582703448,CHEMBL336174,valid
NC1CCN(Cc2ccn3ncnc(Nc4cc(Cl)cc(Cl)c4)c23)CC1,6.886056647693163,CHEMBL1645475,train
NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.0,CHEMBL1645476,train
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,7.42021640338319,CHEMBL247710,train
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccc[n+]5[O-])c(Cl)c4)c23)CC1,7.154901959985743,CHEMBL248322,train
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.443697499232712,CHEMBL248116,train
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)c(Cl)c4)c23)CC1,6.823908740944319,CHEMBL391387,train
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,7.494850021680094,CHEMBL248321,valid
NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.455931955649724,CHEMBL248108,train
NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccn5)c4)c23)CC1,7.327902142064283,CHEMBL247914,train
NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccnc5)c4)c23)CC1,6.721246399047171,CHEMBL247915,train
NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccncc5)c4)c23)CC1,6.275724130399211,CHEMBL247916,train
NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1,8.221848749616356,CHEMBL1645474,train
NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1,8.045757490560675,CHEMBL1645473,train
NC1CCN(Cc2ccn3ncnc(Nc4cccc(F)c4)c23)CC1,7.494850021680094,CHEMBL1645472,train
NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1,7.3979400086720375,CHEMBL1645467,valid
NC1CCc2[nH]c3ccc(OCCc4ccc(O)cc4)cc3c2C1,4.820448208834812,CHEMBL1097190,train
NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccc(C(F)(F)F)cc2)C1,5.560667306169737,CHEMBL1094825,train
NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccc2)C1,6.000032794185556,CHEMBL1098120,train
NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccn2)C1,5.642065152999546,CHEMBL3216699,train
NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCc2ccccc2)C1,5.6020599913279625,CHEMBL1097189,train
NCC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.455931955649724,CHEMBL391778,train
NCCCCCCC(=S)N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21,5.853871964321762,CHEMBL4244030,train
NCCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.795880017344075,CHEMBL245867,valid
NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,4.346787486224656,CHEMBL59099,train
NCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.1938200260161125,CHEMBL245667,train
NCCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,7.266748274248841,CHEMBL4076363,train
NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21,6.275724130399211,CHEMBL293991,train
NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.284318117920506,CHEMBL485065,train
NCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.045757490560675,CHEMBL394333,train
NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,8.147129138918212,CHEMBL4081860,train
NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12,5.684029654543083,CHEMBL1095957,train
NCCc1cn(CCCCCc2ccccc2)c2ccc(OCCc3ccc(O)cc3)cc12,5.787812395596042,CHEMBL1098119,train
NCCc1cn(Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12,5.958707538622933,CHEMBL1094195,train
NCCc1cn(Cc2ccc(-c3ccccc3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12,5.886056647693163,CHEMBL1095154,train
NCCn1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O,6.108917823984157,CHEMBL4074248,train
NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,6.026872146400302,CHEMBL590109,train
NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,5.0,CHEMBL523586,train
NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.397940008672037,CHEMBL78018,train
NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,6.634770369977115,CHEMBL4082764,train
NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.6777807052660805,CHEMBL206003,train
NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,6.33913452199613,CHEMBL511478,train
NNc1c(Br)cccc1Nc1ncnc2ccncc12,8.14002155835798,CHEMBL272634,train
NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.149384869476037,CHEMBL340508,valid
NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,8.060480747381382,CHEMBL4097245,train
NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,7.585026652029182,CHEMBL4061382,train
NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.481486060122112,CHEMBL4070053,valid
NP(=O)(OCCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.638272163982407,CHEMBL4060320,train
NP(=O)(OCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,8.221848749616356,CHEMBL4087646,train
NP(=O)(OCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,7.568636235841013,CHEMBL4105530,train
NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.130768280269024,CHEMBL4090083,train
NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,8.244125144327509,CHEMBL4097795,train
NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,7.1249387366083,CHEMBL4097216,train
NP(=O)(OCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.522878745280337,CHEMBL4069003,train
NP(=O)(OCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.366531544420413,CHEMBL4084847,train
NP(=O)(Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.036212172654444,CHEMBL4077956,train
NS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.266803476819323,CHEMBL3040566,train
NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cc(Cl)c(Cl)cc3Cl)nc3cc4ccccc4cc3c2=O)cc1,6.619788758288394,CHEMBL4164936,train
NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])nc3cc4ccccc4cc3c2=O)cc1,7.221848749616356,CHEMBL4176629,train
NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cnc4ccccc4c3)nc3cc4ccccc4cc3c2=O)cc1,6.958607314841775,CHEMBL4166412,train
NS(=O)(=O)c1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,8.022276394711152,CHEMBL4075103,train
NS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,4.460923901207224,CHEMBL3098318,train
NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,5.0,CHEMBL1172957,train
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,6.728158393463501,CHEMBL513716,train
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,8.045757490560675,CHEMBL469355,train
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3s2)cc1,5.481486060122113,CHEMBL469996,train
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(N5CCOCC5)cc4)c3s2)cc1,4.747146969020107,CHEMBL511449,train
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,8.0,CHEMBL469354,valid
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,8.154901959985743,CHEMBL513418,train
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccccc4)c3s2)cc1,7.086186147616283,CHEMBL511839,train
NS(=O)(=O)c1ccc(Nc2nncc3ccccc23)cc1,6.853871964321762,CHEMBL3926223,train
NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,4.536107011014093,CHEMBL86531,train
N[C@@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,5.769521615951979,CHEMBL336409,valid
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,4.2931825014007226,CHEMBL1009,train
N[C@@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,7.221848749616356,CHEMBL393848,train
N[C@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,7.301029995663981,CHEMBL246687,train
Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,5.6259059864969,CHEMBL121190,train
Nc1c(-c2ccc(F)cc2)c(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl,6.470729654604629,CHEMBL2011291,train
Nc1c(Br)cccc1Nc1ncnc2ccncc12,8.0,CHEMBL258598,train
Nc1c(Cl)cccc1Nc1ncnc2ccncc12,6.919987152892072,CHEMBL270975,train
Nc1c(F)cccc1Nc1ncnc2ccncc12,6.069998998990925,CHEMBL270924,train
Nc1c(Nc2ncnc3ccncc23)cccc1[N+](=O)[O-],7.389978975335855,CHEMBL441332,train
Nc1c(O)cccc1Nc1ncnc2ccncc12,7.15002808767115,CHEMBL402452,train
Nc1cc(Br)ccc1NC(=O)COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.0,CHEMBL3922068,train
